,MAXMES,MAXSES,TDEPTH,TDUR,TEPOCH,TPERIOD,TSNR,n_det,rmsCdpp,sector,sectors,is_toi,toi,toi_disp,TID,ID,MH,Teff,Tmag,contratio,d,dec,gallat,gallong,logg,mass,objType,pmDEC,pmRA,ra,rad,rho
000299899924_00_99,7.15616512298584,2.7440669536590576,290.29922716370595,1.029875460106756,1325.4351802110355,0.34108427887091297,9.371405601501463,0,,99.0,[[1 2]],0.0,0.0,0.0,299899924,299899924.0,,7404.0,9.401,0.0869159847,293.082,-69.686989,-24.245312,280.588625,4.13802,1.69009054,STAR,8.9,-1.8,106.01034399999999,1.83722,0.272539
000299899924_01_99,14.420451164245605,3.755807399749756,749.6987415428177,0.4554229462523578,1325.5162088889185,0.34110493049333224,22.22838020324707,1,,99.0,[[1 2]],0.0,0.0,0.0,299899924,299899924.0,,7404.0,9.401,0.0869159847,293.082,-69.686989,-24.245312,280.588625,4.13802,1.69009054,STAR,8.9,-1.8,106.01034399999999,1.83722,0.272539
000299899924_02_99,8.285176277160645,3.5108060836791988,384.4392566022637,0.4650701352996182,1325.3516182462947,0.3411600049056647,10.196016311645508,2,,99.0,[[1 2]],0.0,0.0,0.0,299899924,299899924.0,,7404.0,9.401,0.0869159847,293.082,-69.686989,-24.245312,280.588625,4.13802,1.69009054,STAR,8.9,-1.8,106.01034399999999,1.83722,0.272539
000279053000_00_99,8.586517333984375,3.31702208518982,76.76113234618545,1.4798199604035307,1325.3523572918868,0.4593937622166626,7.614847660064697,0,,99.0,[[0 1 2]],0.0,0.0,0.0,279053000,279053000.0,,7870.0,8.02,0.00257190247,132.54255700000002,-58.467316000000004,-23.229785,268.245838,4.29689,1.87811,STAR,5.1917599999999995,-7.081339999999999,102.149737,1.6129799999999999,0.447542
000279743547_00_99,10.92477035522461,10.343539237976074,741.4214649438255,5.7298597243562455,1349.425794542001,53.16971179114128,9.62236785888672,0,,99.0,[[0 1 2]],0.0,0.0,0.0,279743547,279743547.0,,6129.0,9.214,0.000382762344,116.09587900000001,-65.013687,-44.864406,280.900909,4.392530000000001,1.1588200000000002,STAR,-24.5493,-28.0917,51.866917,1.1349,0.792763
000055293744_00_99,9.885449409484863,3.58912992477417,69.53325478850385,2.3456435618977043,1325.8629899726966,0.7261874274319307,8.927066802978516,0,,99.0,[[0 1 2]],0.0,0.0,0.0,55293744,55293744.0,,6900.0,7.582000000000001,0.0006005591,106.71026599999999,-63.148617,-35.753296,272.972378,4.10835,1.50156,STAR,-14.4696,13.0449,76.66007900000001,1.7918900000000002,0.260981
000055293744_01_99,7.6267547607421875,3.2050912380218506,59.763614260390575,2.4971285773955643,1325.396290795698,0.7261748297872688,8.754587173461914,1,,99.0,[[0 1 2]],0.0,0.0,0.0,55293744,55293744.0,,6900.0,7.582000000000001,0.0006005591,106.71026599999999,-63.148617,-35.753296,272.972378,4.10835,1.50156,STAR,-14.4696,13.0449,76.66007900000001,1.7918900000000002,0.260981
000149503144_00_99,7.122378826141357,2.534313917160034,1778.595749464434,2.8006569776062133,1354.3909919167081,0.6703166857439915,8.467794418334961,0,,99.0,[[0 1 2]],0.0,0.0,0.0,149503144,149503144.0,,3252.0,13.878,0.0924244449,121.7611,-64.4896,-31.51628,274.020102,4.99121,0.247,STAR,264.32,55.57,85.9927,0.263,13.5778
000141484981_00_99,12.261900901794435,2.820714235305786,186.19739442341216,0.9637802762783202,1325.531278825802,0.3374605745814664,11.992969512939453,0,,99.0,[[1 2]],0.0,0.0,0.0,141484981,141484981.0,,8130.0,9.122,0.00665900949,216.195435,-73.616033,-30.320563,284.58414500000003,4.36343,1.9809900000000003,STAR,5.1695,-1.9022700000000001,87.292704,1.53441,0.54835
000141484981_01_99,13.827569961547852,3.4562020301818848,237.59808051214802,1.121754991827155,1325.3546475640715,0.3375327532317362,18.570240020751953,1,,99.0,[[1 2]],0.0,0.0,0.0,141484981,141484981.0,,8130.0,9.122,0.00665900949,216.195435,-73.616033,-30.320563,284.58414500000003,4.36343,1.9809900000000003,STAR,5.1695,-1.9022700000000001,87.292704,1.53441,0.54835
000149308175_00_99,12.408080101013185,2.774237632751465,577.9316148144128,1.3545983756612583,1325.4806817020444,0.28038473613872994,15.02707290649414,0,,99.0,[[1 2]],0.0,0.0,0.0,149308175,149308175.0,0.18,5751.3,9.837,0.0242655966,152.2835,-63.902359999999994,-32.637695,273.405249,4.08,1.06853,STAR,35.4359,67.7723,83.49252299999999,1.3010899999999999,0.485137
000220018894_00_99,8.582138061523438,9.05250072479248,10867.692306283432,1.4623402702646082,1363.023002871417,11.08395591728456,9.712489128112793,0,,99.0,[[0 1 2]],0.0,0.0,0.0,220018894,220018894.0,,3103.0,12.6,,,-49.8409,-62.63053299999999,274.35756299999997,,,STAR,-6.75259,41.2636,32.794609,,
000300033857_00_99,8.603387832641603,3.111607313156128,152.8401145180643,0.6403944774234507,1325.4352099653895,0.2736116240780567,6.179754734039308,0,,99.0,[[0 1 2]],0.0,0.0,0.0,300033857,300033857.0,,7580.0,9.082,0.006116268689999999,254.807663,-70.674011,-23.998838,281.76437400000003,4.06466,1.7602200000000001,STAR,-26.9728,9.31242,107.449726,2.04018,0.20728200000000002
000300033857_01_99,10.175207138061523,3.1459531784057617,192.741324218194,0.9065279883887032,1325.564884113658,0.27366543770428353,8.838606834411621,1,,99.0,[[0 1 2]],0.0,0.0,0.0,300033857,300033857.0,,7580.0,9.082,0.006116268689999999,254.807663,-70.674011,-23.998838,281.76437400000003,4.06466,1.7602200000000001,STAR,-26.9728,9.31242,107.449726,2.04018,0.20728200000000002
000300033857_02_99,10.83446216583252,3.401172876358032,361.11742392033995,0.41217130249797296,1325.367263530285,0.27364805600335673,16.463529586791992,2,,99.0,[[0 1 2]],0.0,0.0,0.0,300033857,300033857.0,,7580.0,9.082,0.006116268689999999,254.807663,-70.674011,-23.998838,281.76437400000003,4.06466,1.7602200000000001,STAR,-26.9728,9.31242,107.449726,2.04018,0.20728200000000002
000300033857_03_99,9.180309295654297,4.038023948669434,507.7515499003482,0.7230379582289421,1325.498165339738,0.2736815221398601,16.668441772460938,3,,99.0,[[0 1 2]],0.0,0.0,0.0,300033857,300033857.0,,7580.0,9.082,0.006116268689999999,254.807663,-70.674011,-23.998838,281.76437400000003,4.06466,1.7602200000000001,STAR,-26.9728,9.31242,107.449726,2.04018,0.20728200000000002
000141975926_00_99,12.397684097290039,10.045907974243164,5139.788006933791,2.0678165456502544,1331.2036261891385,26.21287549487864,8.536245346069336,0,,99.0,[[1 2]],0.0,0.0,0.0,141975926,141975926.0,,3340.0,11.116,,,-75.075775,-27.924304,286.11332799999997,,,STAR,,,95.91767,,
000141975926_01_99,12.124916076660154,9.488385200500488,7226.617118844678,1.6929116089587557,1336.3883376477554,43.237280573227814,11.87431812286377,1,,99.0,[[1 2]],0.0,0.0,0.0,141975926,141975926.0,,3340.0,11.116,,,-75.075775,-27.924304,286.11332799999997,,,STAR,,,95.91767,,
000277017695_00_99,11.47494888305664,11.153470039367676,3416.0102864400383,5.036849299078481,1349.4038082079178,26.71318710234139,13.224059104919435,0,,99.0,[[1 2]],0.0,0.0,0.0,277017695,277017695.0,0.0238051,5928.73,9.584,0.07576766,137.151672,-70.503831,-31.765858,281.142255,4.3271,1.15539,STAR,20.3542,17.0405,83.878455,1.2098799999999998,0.652382
000299940359_00_99,15.968344688415527,13.361212730407715,295.517051085588,8.289194063106862,1332.8685761317356,16.595713957893974,8.47490119934082,0,,99.0,[[1 2]],0.0,0.0,0.0,299940359,299940359.0,,3244.0,5.487,0.00292703928,9182.278,-68.24850500000001,-23.866566,279.067957,,,STAR,11.7258,-16.8822,106.146303,,
000299940359_01_99,9.308802604675293,8.097777366638184,486.2955580689247,15.034823164031119,1347.8263268567878,23.60593318093925,7.7390384674072275,1,,99.0,[[1 2]],0.0,0.0,0.0,299940359,299940359.0,,3244.0,5.487,0.00292703928,9182.278,-68.24850500000001,-23.866566,279.067957,,,STAR,11.7258,-16.8822,106.146303,,
000140940493_00_99,13.011480331420898,3.15700626373291,309.7104455482735,0.7837780438168936,1325.386939621949,0.2489420050552465,15.217220306396484,0,,99.0,[[0 1 2]],0.0,0.0,0.0,140940493,140940493.0,-0.0243424,5516.25,10.152000000000001,0.0349933878,116.20826699999999,-72.708968,-33.413635,284.240406,4.5031099999999995,0.967469,STAR,107.64,27.5183,77.018015,0.9145110000000001,1.26494
000140940493_01_99,16.939620971679688,4.006959915161134,514.682690351406,1.1622277059817667,1325.5129281563454,0.2489446887761721,26.266679763793945,1,,99.0,[[0 1 2]],0.0,0.0,0.0,140940493,140940493.0,-0.0243424,5516.25,10.152000000000001,0.0349933878,116.20826699999999,-72.708968,-33.413635,284.240406,4.5031099999999995,0.967469,STAR,107.64,27.5183,77.018015,0.9145110000000001,1.26494
000300010961_00_99,9.332185745239258,2.7127907276153564,0.018196262183891386,0.2390206794275809,1325.4307431037614,0.2082578964159581,0.001147487782873,0,,99.0,[[0 1 2]],0.0,0.0,0.0,300010961,300010961.0,,,8.129,0.006648075,,-67.936798,-23.501356,278.817232,,,STAR,3.1,-4.1,106.945624,,
000300010961_01_99,10.298818588256836,3.010503053665161,2.2035965143516667,0.3980437395821725,1325.4707240314535,0.20812145431278856,0.09734883904457092,1,,99.0,[[0 1 2]],0.0,0.0,0.0,300010961,300010961.0,,,8.129,0.006648075,,-67.936798,-23.501356,278.817232,,,STAR,3.1,-4.1,106.945624,,
000300010961_02_99,9.969613075256348,3.626955032348633,101.61981596991009,0.38946028146018996,1325.2982756241593,0.2082658463717169,7.770484447479247,2,,99.0,[[0 1 2]],0.0,0.0,0.0,300010961,300010961.0,,,8.129,0.006648075,,-67.936798,-23.501356,278.817232,,,STAR,3.1,-4.1,106.945624,,
000300010961_03_99,11.308356285095215,2.7091999053955083,99.17858263394388,0.5309623305421951,1325.3378829941666,0.20823287856890496,6.055587291717527,3,,99.0,[[0 1 2]],0.0,0.0,0.0,300010961,300010961.0,,,8.129,0.006648075,,-67.936798,-23.501356,278.817232,,,STAR,3.1,-4.1,106.945624,,
000300010961_04_99,10.664600372314453,3.463246583938598,211.20296553555173,0.4458570328225576,1325.3828741439258,0.208283724534326,15.127249717712402,4,,99.0,[[0 1 2]],0.0,0.0,0.0,300010961,300010961.0,,,8.129,0.006648075,,-67.936798,-23.501356,278.817232,,,STAR,3.1,-4.1,106.945624,,
000279614617_00_99,31.83544731140137,25.819679260253906,4817.391225694942,6.238396111070544,1359.021795969096,35.219400752010756,21.366012573242188,0,,99.0,[[0 1 2]],0.0,0.0,0.0,279614617,279614617.0,-0.10851300000000001,5522.77,9.12,0.0005607496,253.1123,-57.57048399999999,-20.86832,267.98103399999997,4.18738,0.921858,STAR,-16.6334,3.46759,106.301281,3.08984,0.031250400000000005
000279614617_01_99,14.497358322143555,11.554436683654785,1360.8159108225889,8.679182076273763,1342.1322608832088,29.958124039713717,7.506515979766848,1,,99.0,[[0 1 2]],0.0,0.0,0.0,279614617,279614617.0,-0.10851300000000001,5522.77,9.12,0.0005607496,253.1123,-57.57048399999999,-20.86832,267.98103399999997,4.18738,0.921858,STAR,-16.6334,3.46759,106.301281,3.08984,0.031250400000000005
000279614617_02_99,10.98972988128662,9.5614595413208,1303.0345210337425,1.3538998237248967,1332.615644058361,17.375344638240676,8.010064125061035,2,,99.0,[[0 1 2]],0.0,0.0,0.0,279614617,279614617.0,-0.10851300000000001,5522.77,9.12,0.0005607496,253.1123,-57.57048399999999,-20.86832,267.98103399999997,4.18738,0.921858,STAR,-16.6334,3.46759,106.301281,3.08984,0.031250400000000005
000041259805_00_99,7.943122863769531,3.0202460289001465,275.5094000888934,2.1886191678549536,1325.8043572729878,0.8575713788612619,8.605086326599121,0,,99.0,[[1 2]],0.0,0.0,0.0,41259805,41259805.0,,8034.0,8.852,0.0311381221,239.950348,-71.119984,-29.019393,281.612592,4.2226099999999995,1.9436799999999999,STAR,9.97206,3.4782699999999998,92.122096,1.7873900000000003,0.340382
000041259805_01_99,14.456336975097654,11.46444320678711,1964.7456231711005,0.5189679490994502,1330.7939605237516,11.432402377689044,9.91843032836914,1,,99.0,[[1 2]],0.0,0.0,0.0,41259805,41259805.0,,8034.0,8.852,0.0311381221,239.950348,-71.119984,-29.019393,281.612592,4.2226099999999995,1.9436799999999999,STAR,9.97206,3.4782699999999998,92.122096,1.7873900000000003,0.340382
000041259805_02_99,11.369210243225098,7.732240676879883,530.4708274253503,1.165275609539132,1325.9640660371651,0.8577462619289494,13.012442588806152,2,,99.0,[[1 2]],0.0,0.0,0.0,41259805,41259805.0,,8034.0,8.852,0.0311381221,239.950348,-71.119984,-29.019393,281.612592,4.2226099999999995,1.9436799999999999,STAR,9.97206,3.4782699999999998,92.122096,1.7873900000000003,0.340382
000041259805_03_99,8.265010833740233,6.5245299339294425,8187.508001261011,13.198983651814238,1329.7078012153847,18.013512304348236,8.839509010314941,3,,99.0,[[1 2]],0.0,0.0,0.0,41259805,41259805.0,,8034.0,8.852,0.0311381221,239.950348,-71.119984,-29.019393,281.612592,4.2226099999999995,1.9436799999999999,STAR,9.97206,3.4782699999999998,92.122096,1.7873900000000003,0.340382
000041259805_04_99,9.234045028686523,6.427206039428711,2557.0639700306783,0.9860983835962992,1337.6531914596133,17.15394742721723,12.950115203857422,4,,99.0,[[1 2]],0.0,0.0,0.0,41259805,41259805.0,,8034.0,8.852,0.0311381221,239.950348,-71.119984,-29.019393,281.612592,4.2226099999999995,1.9436799999999999,STAR,9.97206,3.4782699999999998,92.122096,1.7873900000000003,0.340382
000041259805_05_99,8.192384719848633,6.285565376281737,1331.0252078601645,1.8275332711083303,1332.3485623343906,11.185912668470689,6.3734235763549805,5,,99.0,[[1 2]],0.0,0.0,0.0,41259805,41259805.0,,8034.0,8.852,0.0311381221,239.950348,-71.119984,-29.019393,281.612592,4.2226099999999995,1.9436799999999999,STAR,9.97206,3.4782699999999998,92.122096,1.7873900000000003,0.340382
000234510995_00_99,7.945744037628174,7.354539394378662,607.0911138592293,2.7140459632864524,1347.8982450983674,22.9659901060148,7.805403232574463,0,,99.0,[[1 2]],0.0,0.0,0.0,234510995,234510995.0,,5824.0,8.726,0.000167384162,143.01051299999997,-62.561330000000005,-54.565808,302.594583,3.9234699999999996,1.04864,STAR,-36.1748,-5.605180000000001,13.283911999999999,1.85264,0.16491199999999998
000141622065_00_99,190.8774261474609,41.24300384521485,161542.0473559165,7.596912783147031,1326.3101264693594,1.4639561865904918,411.6322326660156,0,,99.0,[[1 2]],0.0,0.0,0.0,141622065,141622065.0,-0.286064,6640.1,9.816,0.04684662,239.785,-73.34263,-29.799723999999998,284.20706,4.2352099999999995,1.27368367,STAR,20.2,0.7,89.228734,1.42674,0.438562
000176934407_00_99,8.888702392578125,3.597086191177368,216.19148601634026,4.4717791013014265,1325.5090401529892,1.012867606105933,12.181204795837402,0,,99.0,[[0 1 2]],0.0,0.0,0.0,176934407,176934407.0,,7083.0,8.655,0.000942840532,163.387421,-66.09424399999999,-25.561022,276.263302,4.19315,1.56965,STAR,57.56399999999999,-10.6334,100.53847900000001,1.66166,0.342118
000176934407_01_99,9.956900596618652,3.5269508361816406,66.29721768153746,3.5148683571196235,1325.87281335842,1.0128119793658632,6.169314384460449,1,,99.0,[[0 1 2]],0.0,0.0,0.0,176934407,176934407.0,,7083.0,8.655,0.000942840532,163.387421,-66.09424399999999,-25.561022,276.263302,4.19315,1.56965,STAR,57.56399999999999,-10.6334,100.53847900000001,1.66166,0.342118
000231828370_00_99,145.63819885253906,35.44464874267578,7927.839520952329,2.1109194958655637,1325.4828429223535,0.6859358789637945,120.24493408203124,0,,99.0,[[1 2]],0.0,0.0,0.0,231828370,231828370.0,,5759.0,9.043,0.00635705,89.3627,-63.049553,-53.465366,295.213272,4.34886,1.030626,STAR,-4.15105,24.5803,23.020541,1.12548,0.722924
000231828370_01_99,16.315786361694336,18.392810821533203,2546.06148624152,1.3283573679352263,1335.2602195094169,12.325091196406806,8.515317916870117,1,,99.0,[[1 2]],0.0,0.0,0.0,231828370,231828370.0,,5759.0,9.043,0.00635705,89.3627,-63.049553,-53.465366,295.213272,4.34886,1.030626,STAR,-4.15105,24.5803,23.020541,1.12548,0.722924
000231828370_02_99,10.499757766723633,3.6638612747192383,405.7165110779026,0.9442976341440259,1325.6391205535326,0.6859783922432408,10.1082181930542,2,,99.0,[[1 2]],0.0,0.0,0.0,231828370,231828370.0,,5759.0,9.043,0.00635705,89.3627,-63.049553,-53.465366,295.213272,4.34886,1.030626,STAR,-4.15105,24.5803,23.020541,1.12548,0.722924
000025118964_00_99,8.25578784942627,5.379530906677246,8085.81367848259,8.856883811751324,1325.7560767269608,2.035955093557494,14.525547981262207,0,,99.0,[[0 1 2]],0.0,0.0,0.0,25118964,25118964.0,,3327.0,11.994000000000002,0.0158175323,,-68.419762,-39.677240000000005,281.766598,,,STAR,22.4195,61.4473,61.932210999999995,,
000237866103_00_99,7.4695072174072275,2.7196414470672607,160.37339754981784,2.8793876161215346,1326.041027153252,0.7571330129362759,8.26642894744873,0,,99.0,[[1 2]],0.0,0.0,0.0,237866103,237866103.0,,5238.44,9.934,0.012886676000000001,107.13131000000001,-60.073987,-56.78091,297.28006400000004,4.14,0.937208,STAR,-24.3924,-41.6755,19.068097,0.991247,0.962255
000237866103_01_99,9.533403396606444,3.153160810470581,180.18241576613715,2.502961249591558,1325.649203818692,0.7575039981289385,11.030062675476074,1,,99.0,[[1 2]],0.0,0.0,0.0,237866103,237866103.0,,5238.44,9.934,0.012886676000000001,107.13131000000001,-60.073987,-56.78091,297.28006400000004,4.14,0.937208,STAR,-24.3924,-41.6755,19.068097,0.991247,0.962255
000382069441_00_99,51.28228759765625,19.9021110534668,22473.691222224068,11.12373972615737,1326.9930188334754,5.4909109658474815,69.99156951904297,0,,99.0,[[0 1 2]],0.0,0.0,0.0,382069441,382069441.0,,5089.0,11.308,0.0560714379,178.476,-58.070589,-34.911466,266.572402,4.480090000000001,0.853149235,STAR,-40.1515,7.5177,79.67388000000001,0.8804040000000001,1.2502
000382069441_01_99,15.081450462341307,6.364267349243164,11192.340921993497,10.163374990682732,1329.7062784556385,5.4922233388880075,25.52853202819824,1,,99.0,[[0 1 2]],0.0,0.0,0.0,382069441,382069441.0,,5089.0,11.308,0.0560714379,178.476,-58.070589,-34.911466,266.572402,4.480090000000001,0.853149235,STAR,-40.1515,7.5177,79.67388000000001,0.8804040000000001,1.2502
000167205241_00_99,7.851870059967041,3.384493350982666,66.91795255364674,1.1769539089359649,1325.489736761812,0.2764346906521605,9.716513633728027,0,,99.0,[[1 2]],0.0,0.0,0.0,167205241,167205241.0,,8368.0,8.004,0.0009938164,455.3401,-71.506563,-27.357862,282.108421,3.3337,2.06854,STAR,20.024,-1.18805,97.34875,5.15629,0.207715
000167205241_01_99,12.241277694702148,3.398786783218384,79.09907696260463,1.1163506609053238,1325.3449429080558,0.2764943973022753,14.514896392822266,1,,99.0,[[1 2]],0.0,0.0,0.0,167205241,167205241.0,,8368.0,8.004,0.0009938164,455.3401,-71.506563,-27.357862,282.108421,3.3337,2.06854,STAR,20.024,-1.18805,97.34875,5.15629,0.207715
000038698751_00_99,11.527572631835938,10.086349487304688,16469.04289094656,3.2047905255069358,1335.1872303502462,65.5133417753982,10.4300537109375,0,,99.0,[[0 1 2]],0.0,0.0,0.0,38698751,38698751.0,,2847.0,13.582,0.00014848187900000001,,-63.93,-39.951488,275.48393799999997,5.18851,0.098,STAR,224.0,-55.0,66.3778,0.132,42.6093
000038698751_01_99,11.342041969299315,3.442142963409424,2332.696587960193,2.6398846421672566,1325.5135626294941,0.6023270683964737,16.049039840698242,1,,99.0,[[0 1 2]],0.0,0.0,0.0,38698751,38698751.0,,2847.0,13.582,0.00014848187900000001,,-63.93,-39.951488,275.48393799999997,5.18851,0.098,STAR,224.0,-55.0,66.3778,0.132,42.6093
000197931808_00_99,26.473648071289066,26.601472854614247,9778.331782481846,8.52117195526823,1362.5268507238945,15.809790132280009,20.345991134643555,0,,99.0,[[0 1 2]],0.0,0.0,0.0,197931808,197931808.0,,6682.0,8.29,0.00011066271,153.89746100000002,-56.32514200000001,-46.096044,267.626984,4.0140400000000005,1.4138700000000002,STAR,1.82028,-17.5259,59.143735,1.9382099999999998,0.194181
000038517744_00_99,9.080300331115724,6.787533283233643,1795.4989688761875,2.4578553670361543,1347.4739306855872,57.18510829599258,8.244458198547362,0,,99.0,[[0 1 2]],0.0,0.0,0.0,38517744,38517744.0,0.0433249,5505.33,10.397,0.00338049559,161.005,-62.168245999999996,-42.050777000000004,274.09445,4.6174,0.9554353999999999,STAR,16.3,8.1,62.955801,0.792751,1.9177400000000002
000055652063_00_99,7.863027572631836,6.285691738128662,2103.3052924719254,2.3764476814113817,1347.5441675265054,23.564936905138698,7.298432350158691,0,,99.0,[[1 2]],0.0,0.0,0.0,55652063,55652063.0,,3402.0,10.558,0.030812954500000003,,-61.163000000000004,-37.350501,270.83615299999997,4.90016,0.39,STAR,-648.2,987.78,73.9905,0.36700000000000005,7.889810000000001
000149444341_00_99,7.282493591308594,5.227088928222656,1314.5104944408376,9.581553137907571,1326.6639716951495,13.737441879159094,5.656617641448975,0,,99.0,[[1 2]],0.0,0.0,0.0,149444341,149444341.0,,3313.0,12.065,0.0526427627,,-63.479965,-32.097532,272.863138,,,STAR,,,84.77491500000001,,
000141127435_00_99,14.01515007019043,13.996343612670898,1843.6832518012866,4.769305776165886,1348.4731255654092,56.16831531369108,13.4937162399292,0,,99.0,[[0 1 2]],0.0,0.0,0.0,141127435,141127435.0,,8185.0,7.316,0.00445606047,194.81028700000002,-72.33858199999999,-32.438536,283.487083,3.75026,2.00188,STAR,60.5459,-2.22512,80.686864,3.12466,0.06561900000000001
000141127435_01_99,9.792095184326172,8.403202056884767,1306.0542052569992,8.649306525811989,1347.986252349279,57.10812579373421,8.276040077209473,1,,99.0,[[0 1 2]],0.0,0.0,0.0,141127435,141127435.0,,8185.0,7.316,0.00445606047,194.81028700000002,-72.33858199999999,-32.438536,283.487083,3.75026,2.00188,STAR,60.5459,-2.22512,80.686864,3.12466,0.06561900000000001
000179637336_00_99,7.618213176727295,2.9036884307861333,7463.309928449759,4.326800018874115,1325.3237702550764,0.37051889643370783,13.68730354309082,0,,99.0,[[1 2]],0.0,0.0,0.0,179637336,179637336.0,,8748.0,13.788,,2793.32,-67.96019,-33.347455,278.385178,4.08021,2.19506049,STAR,,,80.498942,2.23787,0.195859
000183596242_00_99,914.1207275390624,115.30906677246094,34408.40931163709,0.5,1354.2703809156849,0.2227995544672013,,0,,99.0,[[0 1 2]],0.0,0.0,0.0,183596242,183596242.0,,3580.0,9.785,,,-38.350685,-77.86542,281.949258,,,STAR,,,18.367389000000003,,
000349309552_00_99,7.150695323944093,6.20459508895874,842.9478024497157,5.546140921965148,1341.0220042589274,17.68730252463672,7.8529396057128915,0,,99.0,[[0 1 2]],0.0,0.0,0.0,349309552,349309552.0,-0.06853730000000001,6283.99,10.604000000000001,0.0845482,301.798,-62.358517000000006,-20.729398,273.433334,3.72379,1.56315207,STAR,8.90215,-5.66057,109.81291499999999,2.8592,0.06687539999999999
000364393119_00_99,7.126018047332764,5.911886692047119,1874.3484025255184,11.081739294427061,1349.4289034615022,31.613542264938307,7.974839687347412,0,,99.0,[[0 1 2]],0.0,0.0,0.0,364393119,364393119.0,-0.09936189999999999,5879.08,10.515,0.0138522685,190.65596000000002,-64.45307199999999,-18.695178,276.679444,4.3379,1.13693,STAR,8.483939999999999,-10.5366,116.55483799999999,1.09388,0.86861
000038573584_00_99,10.847478866577148,3.7833189964294434,149.94620912831752,10.898609039006429,1327.4505816509752,3.3043470725121624,8.988210678100586,0,,99.0,[[0 1 2]],0.0,0.0,0.0,38573584,38573584.0,,6883.7,8.448,5.25467e-05,146.2326,-60.208488,-42.50369,271.484944,,1.4923600000000001,STAR,24.5735,7.44795,63.58548100000001,1.63185,0.343426
000453094949_00_99,9.365106582641602,9.4989652633667,1881.5031453023728,5.028813204316394,1348.5979667386234,31.472941061468664,9.678105354309082,0,,99.0,[[0 1 2]],0.0,0.0,0.0,453094949,453094949.0,,3709.0,8.327,,,-66.923645,-20.574025,278.688787,,,STAR,5.25044,0.507475,114.11373400000001,,
000260004324_00_99,8.066607475280763,3.694643497467041,403.2682173378569,1.6444499185243748,1327.4124985365354,3.815186329676569,8.580767631530763,0,,99.0,[[0 1 2]],0.0,0.0,0.0,260004324,260004324.0,,3625.0,10.089,0.00467124674,41.22636,-55.313,-28.574334000000004,263.557305,4.7833,0.562,STAR,342.20300000000003,681.785,91.0848,0.504,4.3898
000355766445_00_99,16.612966537475586,13.753167152404785,5903.207512073475,3.5836890071510985,1343.8214858443607,30.106883972142658,13.190324783325195,0,,99.0,[[1 2]],0.0,0.0,0.0,355766445,355766445.0,,3517.0,10.745,0.0234141,,-64.248488,-52.430629,309.328341,,,STAR,-58.3135,79.3534,3.8646559999999996,,
000355766445_01_99,12.697484016418455,9.20577621459961,3874.684853757001,2.0298284160368056,1333.9877982548153,30.301184158343506,10.099312782287598,1,,99.0,[[1 2]],0.0,0.0,0.0,355766445,355766445.0,,3517.0,10.745,0.0234141,,-64.248488,-52.430629,309.328341,,,STAR,-58.3135,79.3534,3.8646559999999996,,
000166808151_00_99,19.805442810058594,18.51567268371582,3306.3807647291314,1.5,1361.8179484267039,36.31665802001953,,0,,99.0,[[0 1 2]],0.0,0.0,0.0,166808151,166808151.0,,3437.0,9.908,,,-52.051014,-58.210125,271.71794,,,STAR,1.85228,96.9318,39.215467,,
000166808151_01_99,22.247560501098643,20.19691276550293,6966.3835919296225,3.4795333048344466,1356.4304848405932,12.057165007722835,4.97731351852417,1,,99.0,[[0 1 2]],0.0,0.0,0.0,166808151,166808151.0,,3437.0,9.908,,,-52.051014,-58.210125,271.71794,,,STAR,1.85228,96.9318,39.215467,,
000166808151_02_99,20.198537826538086,15.814443588256836,16785.22796587331,6.49497666048994,1359.8270010569256,42.98851343925693,11.766161918640135,2,,99.0,[[0 1 2]],0.0,0.0,0.0,166808151,166808151.0,,3437.0,9.908,,,-52.051014,-58.210125,271.71794,,,STAR,1.85228,96.9318,39.215467,,
000166808151_03_99,18.93617248535156,14.832331657409668,13926.593794375403,3.2574053971483945,1374.6806886594607,31.05937292676463,14.76750373840332,3,,99.0,[[0 1 2]],0.0,0.0,0.0,166808151,166808151.0,,3437.0,9.908,,,-52.051014,-58.210125,271.71794,,,STAR,1.85228,96.9318,39.215467,,
000166808151_04_99,17.027687072753903,13.32146453857422,6518.065853483548,1.329362715475727,1370.2581538220004,17.102401594835072,9.221434593200684,4,,99.0,[[0 1 2]],0.0,0.0,0.0,166808151,166808151.0,,3437.0,9.908,,,-52.051014,-58.210125,271.71794,,,STAR,1.85228,96.9318,39.215467,,
000166808151_05_99,12.860779762268065,11.122909545898438,17175.79768858441,13.306212015246947,1363.5924016705994,28.569568526663666,5.505353927612305,5,,99.0,[[0 1 2]],0.0,0.0,0.0,166808151,166808151.0,,3437.0,9.908,,,-52.051014,-58.210125,271.71794,,,STAR,1.85228,96.9318,39.215467,,
000040802886_00_99,9.262261390686037,3.214171886444092,187.9913866513861,0.6079356142152221,1325.373506354499,0.3644480461196523,11.072490692138672,0,,99.0,[[0 1 2]],0.0,0.0,0.0,40802886,40802886.0,,6942.0,8.575,0.0127789257,163.616,-70.584958,-33.465385,281.623702,4.1737400000000004,1.51745307,STAR,9.5,-15.8,78.63674,1.67072,0.32539
